optt_nbtm_s,target,0
9.8338,1,1
9.8347,1,1
9.8387,2,1
9.8405,1,1
9.8874,1,1
9.884,1,1
9.8703,1,1
9.8689,1,1
9.8652,1,1
9.8622,1,1
9.8621,1,1
9.8614,1,1
9.8595,1,1
9.8593,1,1
9.8576,1,1
9.857,1,1
9.8497,1,1
9.8437,1,1
9.8435,1,1
10.0128,1,1
10.0247,1,1
9.7848,2,1
10.1966,1,1
10.2281,1,1
10.2271,2,1
10.2199,1,1
10.206,1,1
10.2055,1,1
10.2035,1,1
10.2009,1,1
10.1955,2,1
10.2301,1,1
10.1939,1,1
10.1903,1,1
10.1749,2,1
10.1749,1,1
10.1689,1,1
10.1684,1,1
10.1682,1,1
10.2287,2,1
10.2426,1,1
10.0306,1,1
10.2868,1,1
10.3135,1,1
10.3092,1,1
10.3019,1,1
10.3006,1,1
10.3001,1,1
10.293,1,1
10.2903,1,1
10.2824,1,1
10.2436,2,1
10.2807,1,1
10.2806,1,1
10.2774,1,1
10.2759,1,1
10.2686,1,1
10.2675,1,1
10.2537,1,1
10.1671,1,1
10.1666,1,1
10.1602,1,1
10.048,1,1
10.0723,1,1
10.071,1,1
10.0708,1,1
10.0702,1,1
10.0607,1,1
10.0571,2,1
10.0507,1,1
10.0429,2,1
10.1566,1,1
10.0424,2,1
10.0394,2,1
10.0391,1,1
10.0357,2,1
10.0352,1,1
10.0321,1,1
10.0312,1,1
10.0733,1,1
10.0788,1,1
10.0885,1,1
10.1008,1,1
10.1531,2,1
10.1508,1,1
10.1471,1,1
10.1441,1,1
10.1417,1,1
10.1382,1,1
10.1352,1,1
10.1307,1,1
10.1168,1,1
10.1157,1,1
10.1119,1,1
10.11,1,1
10.1085,1,1
10.1065,1,1
10.1027,1,1
9.7901,1,1
9.7826,1,1
9.316,1,1
9.4393,1,1
9.4581,1,1
9.4574,1,1
9.4545,1,1
9.4534,1,1
9.4515,1,1
9.4458,1,1
9.4448,1,1
9.438,1,1
9.4631,1,1
9.4371,2,1
9.4369,1,1
9.4359,1,1
9.4321,1,1
9.4319,1,1
9.4296,1,1
9.4256,1,1
9.4593,1,1
9.4668,1,1
9.5271,1,1
9.492,1,1
9.5228,1,1
9.522,1,1
9.5187,1,1
9.5138,1,1
9.5007,1,1
9.4977,1,1
9.4946,1,1
9.4898,1,1
9.474,1,1
9.4879,1,1
9.4861,1,1
9.4839,1,1
9.4812,1,1
9.4799,1,1
9.4759,1,1
9.4754,1,1
9.4241,1,1
9.4162,1,1
9.4142,1,1
9.3366,1,1
9.3561,2,1
9.3527,1,1
9.3465,1,1
9.3461,1,1
9.3426,1,1
9.3396,1,1
9.3382,1,1
9.3362,1,1
9.4126,1,1
9.3318,1,1
9.3305,1,1
9.3272,1,1
9.3265,1,1
9.3248,1,1
9.3234,1,1
9.3184,1,1
9.3575,1,1
9.3609,1,1
9.3633,1,1
9.3648,2,1
9.4086,1,1
9.4072,1,1
9.4027,1,1
9.4,1,1
9.399,1,1
9.3988,1,1
9.3949,1,1
9.3945,2,1
9.3932,1,1
9.387,1,1
9.3845,1,1
9.3822,1,1
9.3803,1,1
9.3778,1,1
9.3692,2,1
9.5259,1,1
9.5297,1,1
9.7811,1,1
9.6776,1,1
9.7115,1,1
9.7055,1,1
9.7008,1,1
9.6962,1,1
9.6884,1,1
9.6868,1,1
9.6857,1,1
9.6757,1,1
9.7136,1,1
9.6742,2,1
9.6734,1,1
9.6732,1,1
9.6667,1,1
9.6663,1,1
9.6598,1,1
9.6538,1,1
9.713,1,1
9.7258,1,1
9.5331,1,1
9.7436,1,1
9.7646,1,1
9.759,1,1
9.7563,1,1
9.7553,1,1
9.7485,1,1
9.7451,1,1
9.744,1,1
9.7411,1,1
9.7297,1,1
9.74,1,1
9.7382,1,1
9.7372,1,1
9.736,1,1
9.7347,1,1
9.7335,1,1
9.7301,2,1
9.6516,1,1
9.6396,1,1
9.6339,1,1
9.5574,1,1
9.5805,1,1
9.5727,1,1
9.5662,2,1
9.5656,1,1
9.5654,1,1
9.5637,1,1
9.5607,1,1
9.5525,1,1
9.6322,1,1
9.5512,1,1
9.542,1,1
9.5414,1,1
9.538,1,1
9.5378,1,1
9.5337,2,1
9.5337,1,1
9.5812,1,1
9.5892,1,1
9.5907,2,1
9.6,1,1
9.631,1,1
9.6238,1,1
9.6237,1,1
9.6232,1,1
9.6228,1,1
9.6217,1,1
9.6174,1,1
9.6172,1,1
9.609,1,1
9.6067,2,1
9.606,1,1
9.6044,1,1
9.6027,1,1
9.6015,1,1
9.6002,1,1
8.3911,1,1
8.3905,1,1
6.7518,1,1
7.2997,1,1
7.3115,1,1
7.3099,1,1
7.3081,1,1
7.3065,1,1
7.3024,1,1
7.3022,1,1
7.3014,1,1
7.2994,1,1
7.3143,1,1
7.2981,1,1
7.2959,1,1
7.2958,2,1
7.2938,1,1
7.2916,1,1
7.2888,1,1
7.2881,1,1
7.3118,2,1
7.3169,1,1
7.2845,0,1
7.3415,1,1
7.366,1,1
7.3637,1,1
7.3568,2,1
7.3551,1,1
7.3523,1,1
7.3521,1,1
7.3428,1,1
7.3406,1,1
7.3181,1,1
7.3352,2,1
7.3331,1,1
7.3309,1,1
7.326,2,1
7.3256,1,1
7.3206,1,1
7.3203,1,1
7.2845,1,1
7.2826,1,1
8.39,1,1
7.1923,1,1
7.2126,1,1
7.2045,1,1
7.2023,1,1
7.2,1,1
7.1999,2,1
7.1992,1,1
7.1947,1,1
7.1884,1,1
7.2149,2,1
7.1879,1,1
7.1877,1,1
7.1852,1,1
7.1834,1,1
7.1771,1,1
7.1762,1,1
7.1734,1,1
7.2138,1,1
7.2177,1,1
7.2809,1,1
7.2427,1,1
7.2796,1,1
7.2751,1,1
7.2575,1,1
7.2541,1,1
7.25,1,1
7.247000000000001,1,1
7.2428,1,1
7.2424,1,1
7.2211,1,1
7.2413,1,1
7.2403,1,1
7.2316,1,1
7.2313,1,1
7.2298,1,1
7.2247,1,1
7.2214,1,1
7.3726,2,1
7.3731,1,1
7.375,2,1
7.4884,0,1
7.5171,1,1
7.502000000000002,2,1
7.5016,1,1
7.4986,1,1
7.4938,1,1
7.4929,2,1
7.4884,1,1
7.4867,1,1
7.5192,2,1
7.482,1,1
7.4818,2,1
7.4737,1,1
7.4663,2,1
7.4538,1,1
7.4526,1,1
7.4522,1,1
7.5173,1,1
7.524,1,1
7.3757,1,1
7.5564,1,1
7.5805,1,1
7.5802,1,1
7.5791,1,1
7.5773,1,1
7.5669,1,1
7.5615,2,1
7.5604,1,1
7.5556,1,1
7.5327,1,1
7.5553,1,1
7.5491,1,1
7.5489,1,1
7.5478,1,1
7.5461,1,1
7.5378,2,1
7.5359,1,1
7.4521,1,1
7.4487,1,1
7.4438,2,1
7.3875,1,1
7.4014,1,1
7.401,1,1
7.3974,1,1
7.3959,1,1
7.3906,1,1
7.3901,1,1
7.3893,2,1
7.3871,1,1
7.4437,1,1
7.3846,1,1
7.3837,1,1
7.3835,1,1
7.3820000000000014,0,1
7.38,2,1
7.3794,2,1
7.3762,1,1
7.4018,1,1
7.4071,1,1
7.415,1,1
7.4153,2,1
7.4419,1,1
7.4414,1,1
7.4401,1,1
7.4387,1,1
7.4381,1,1
7.4362,1,1
7.4352,1,1
7.4313,1,1
7.4279,1,1
7.4249,1,1
7.4226,1,1
7.4199,0,1
7.4189,1,1
7.4183,1,1
7.4162,1,1
7.1717,1,1
7.17,1,1
7.1693,1,1
6.8711,1,1
6.8891,1,1
6.8861,1,1
6.8859,1,1
6.8837,1,1
6.8797,1,1
6.879,1,1
6.8745,1,1
6.8703,1,1
6.8964,0,1
6.87,1,1
6.8669,1,1
6.8663,1,1
6.8637,2,1
6.8583,2,1
6.853,1,1
6.8495,1,1
6.8919,1,1
6.8975,1,1
6.9359,1,1
6.9102,1,1
6.9295,1,1
6.9267,1,1
6.9239,1,1
6.9235,1,1
6.9155,1,1
6.9134,1,1
6.9132,1,1
6.9083,1,1
6.8977,1,1
6.9076,1,1
6.9052,1,1
6.9048,1,1
6.9021,1,1
6.9016,1,1
6.9008,1,1
6.8987,1,1
6.847,1,1
6.8465,1,1
6.8455,1,1
6.7771,1,1
6.7929,1,1
6.7907,1,1
6.7863,1,1
6.7843,1,1
6.7842,1,1
6.7832,1,1
6.7803,1,1
6.7768,1,1
6.8447,1,1
6.7757,1,1
6.7755,2,1
6.7691,1,1
6.7667,2,1
6.76,2,1
6.7575,1,1
6.7571,2,1
6.7934,1,1
6.7949,1,1
6.7957,1,1
6.7973,1,1
6.8373,1,1
6.832999999999998,1,1
6.8318,2,1
6.8286,1,1
6.8267,1,1
6.8266,1,1
6.8262,1,1
6.8224,1,1
6.822,1,1
6.8169,1,1
6.8126,1,1
6.811,2,1
6.8105,1,1
6.806,1,1
6.7992,1,1
6.9311,1,1
6.9387,1,1
7.1685,1,1
7.1078,1,1
7.1237,1,1
7.1162,1,1
7.1152,1,1
7.1148,1,1
7.1122,1,1
7.1118,1,1
7.1111,1,1
7.1077,1,1
7.1261,2,1
7.1063,1,1
7.1057,1,1
7.105,1,1
7.1005,1,1
7.0993,1,1
7.0987,2,1
7.0948,1,1
7.126,1,1
7.1262,1,1
6.94,1,1
7.1447,1,1
7.1637,1,1
7.1624,1,1
7.1611,1,1
7.1586,1,1
7.1523,1,1
7.1501,1,1
7.1483,1,1
7.1422,1,1
7.1303,1,1
7.1408,2,1
7.1406,1,1
7.1365,1,1
7.1364,1,1
7.1356,2,1
7.1352,0,1
7.1314,1,1
7.0884,1,1
7.0852,1,1
7.0844,1,1
6.974,1,1
7.0053,1,1
7.0024,1,1
6.9956,2,1
6.9925,1,1
6.9893,1,1
6.9841,1,1
6.9817,1,1
6.9677,1,1
7.0832,1,1
6.9566,1,1
6.9553,2,1
6.9519,1,1
6.944,2,1
6.9408,1,1
6.9404,1,1
6.9401,1,1
7.0068,1,1
7.0104,1,1
7.0155,1,1
7.0266,1,1
7.0796,1,1
7.0762,1,1
7.0724,1,1
7.0723,2,1
7.0694,1,1
7.0681,1,1
7.0561,1,1
7.0545,1,1
7.0424,1,1
7.0395,2,1
7.0392,1,1
7.0327,1,1
7.0324,1,1
7.032,1,1
7.0316,1,1
7.5841,1,1
7.5848,1,1
7.5872,1,1
8.1128,1,1
8.1322,1,1
8.1319,1,1
8.1268,1,1
8.1252,1,1
8.1237,2,1
8.1236,1,1
8.117,1,1
8.1103,1,1
8.1377,1,1
8.1097,1,1
8.1085,2,1
8.103,1,1
8.1022,1,1
8.1011,1,1
8.0972,1,1
8.097000000000001,1,1
8.1362,1,1
8.1413,1,1
8.1904,1,1
8.1731,1,1
8.1858,1,1
8.1844,1,1
8.1812,1,1
8.181000000000001,1,1
8.1767,1,1
8.1763,1,1
8.1761,1,1
8.1712,1,1
8.1444,1,1
8.167,1,1
8.1624,1,1
8.1611,1,1
8.1531,1,1
8.1526,1,1
8.1492,2,1
8.147,1,1
8.0968,1,1
8.0897,0,1
8.0882,1,1
8.0005,1,1
8.0312,1,1
8.0291,1,1
8.016,1,1
8.0146,1,1
8.0021,1,1
8.001,1,1
8.0007,1,1
7.9996,1,1
8.0717,1,1
7.9936,1,1
7.9929,1,1
7.9903,1,1
7.9886,1,1
7.9884,2,1
7.9835,1,1
7.983,1,1
8.0315,0,1
8.0323,1,1
8.0338,1,1
8.0358,1,1
8.0648,1,1
8.0639,1,1
8.0635,1,1
8.0606,1,1
8.0574,1,1
8.0552,2,1
8.0539,1,1
8.0523,1,1
8.0504,1,1
8.0492,1,1
8.0463,1,1
8.0457,1,1
8.0448,1,1
8.0389,1,1
8.0387,1,1
8.1864,1,1
8.1963,1,1
7.9753,1,1
8.3029,1,1
8.3191,1,1
8.3151,1,1
8.3139,1,1
8.3135,0,1
8.3102,1,1
8.3094,2,1
8.3078,2,1
8.3009,1,1
8.3259,1,1
8.2981,1,1
8.2945,2,1
8.2934,1,1
8.2921,1,1
8.2902,1,1
8.2886,1,1
8.2874,2,1
8.3231,1,1
8.3288,1,1
8.1985,1,1
8.375,1,1
8.3891,1,1
8.3871,1,1
8.3858,1,1
8.3849,1,1
8.3835,1,1
8.3773,1,1
8.3752,1,1
8.3715,1,1
8.3369,1,1
8.3679,1,1
8.3598,1,1
8.3555,1,1
8.353,1,1
8.351,1,1
8.3423,1,1
8.3421,1,1
8.2864,1,1
8.2848,1,1
8.2833,2,1
8.2243,1,1
8.2423,1,1
8.2339,1,1
8.2302,1,1
8.2296,1,1
8.2265,1,1
8.2261,1,1
8.226,0,1
8.2186,1,1
8.2824,1,1
8.2166,1,1
8.2107,1,1
8.2097,2,1
8.2067,1,1
8.2019,1,1
8.2,1,1
8.1987,1,1
8.2448,1,1
8.2468,1,1
8.2486,1,1
8.2504,1,1
8.2822,1,1
8.2811,1,1
8.2771,1,1
8.2687,1,1
8.2671,1,1
8.2666,1,1
8.2642,0,1
8.2637,1,1
8.2617,1,1
8.2603,1,1
8.2591,1,1
8.2575,1,1
8.2573,1,1
8.2527,2,1
8.2507,1,1
7.9765,1,1
7.9741,1,1
7.5913,1,1
7.7204,1,1
7.7331,1,1
7.7312,1,1
7.7293,1,1
7.7284,1,1
7.7283,1,1
7.7219,0,1
7.721,1,1
7.7166,1,1
7.7398,2,1
7.7147,2,1
7.7139,2,1
7.7114,1,1
7.7104,1,1
7.7052,1,1
7.7032,1,1
7.7026,1,1
7.7365,1,1
7.7454,2,1
7.7934,1,1
7.7698,1,1
7.7852,1,1
7.784,1,1
7.7819,1,1
7.7784,1,1
7.7745,1,1
7.7733,1,1
7.7704,1,1
7.767,2,1
7.7469,1,1
7.7656,1,1
7.7644,1,1
7.7628,1,1
7.7584,1,1
7.752999999999999,1,1
7.75,1,1
7.7473,1,1
7.6967,1,1
7.6935,1,1
7.6894,1,1
7.6182,2,1
7.6381,2,1
7.6377,2,1
7.6320000000000014,1,1
7.6307,1,1
7.6284,2,1
7.6264,1,1
7.6184,1,1
7.6148,1,1
7.6833,1,1
7.6083,1,1
7.6007,1,1
7.6002,2,1
7.6002,1,1
7.6,1,1
7.5991,1,1
7.5919,1,1
7.6389,1,1
7.6405,1,1
7.6415,1,1
7.6442,1,1
7.6828,1,1
7.6814,2,1
7.6807,1,1
7.6795,1,1
7.678,2,1
7.6772,1,1
7.6763,1,1
7.6758,1,1
7.6749,1,1
7.6691,1,1
7.6631,1,1
7.6569,1,1
7.645,2,1
7.6449,1,1
7.6447,1,1
7.7861,1,1
7.7939,1,1
7.9724,1,1
7.8974,1,1
7.9163,1,1
7.9152,1,1
7.9148,1,1
7.9126,1,1
7.912000000000001,1,1
7.9118,1,1
7.9074,2,1
7.8947,1,1
7.9191,1,1
7.8894,1,1
7.8812,1,1
7.8804,1,1
7.8791,1,1
7.8745,1,1
7.8734,1,1
7.8714,1,1
7.9188,1,1
7.9208,1,1
7.7956,1,1
7.9586,1,1
7.9712,1,1
7.9698,1,1
7.9667,2,1
7.9634,1,1
7.9619,1,1
7.9617,1,1
7.9602,1,1
7.9526,2,1
7.9213,1,1
7.9484,1,1
7.9438,1,1
7.9435,1,1
7.9381,2,1
7.9301,1,1
7.9281,1,1
7.9252,1,1
7.8713,1,1
7.871,1,1
7.8695,1,1
7.8041,1,1
7.8175,1,1
7.8167,1,1
7.8126,1,1
7.8116,1,1
7.81,1,1
7.8088,1,1
7.8071,1,1
7.8029,1,1
7.8661,1,1
7.7999,1,1
7.7997,1,1
7.7994,1,1
7.7989,1,1
7.7976,1,1
7.7958,1,1
7.7956,2,1
7.8192,1,1
7.8207,1,1
7.8224,1,1
7.8273,1,1
7.8637,1,1
7.8603,1,1
7.8594,1,1
7.8582,1,1
7.8518,1,1
7.8495,1,1
7.8448,1,1
7.8444,1,1
7.8392,1,1
7.8389,1,1
7.8386,1,1
7.8365,2,1
7.8333,1,1
7.8318,1,1
7.8315,1,1
4.394,1,1
